1741914633.2106,2025-03-13 18:10:33.210,30,false,0.0,3566.154,4449.231,3677.436,3671.795,3450.769
1741914633.2183,2025-03-13 18:10:33.218,31,false,0.0,3584.103,4506.667,3661.538,3671.795,3447.179
1741914633.2261,2025-03-13 18:10:33.226,32,false,0.0,3658.974,4492.308,3666.154,3736.923,3510.769
1741914633.2341,2025-03-13 18:10:33.234,33,false,0.0,3736.923,4498.462,3660.513,3811.282,3590.256
1741914633.2421,2025-03-13 18:10:33.242,34,false,0.0,3789.231,4578.462,3684.103,3853.846,3646.154
1741914633.2501,2025-03-13 18:10:33.250,35,false,0.0,3864.103,4598.974,3761.026,3902.051,3707.692
1741914633.258,2025-03-13 18:10:33.258,36,false,0.0,3917.949,4535.385,3810.769,3944.103,3745.641
1741914633.266,2025-03-13 18:10:33.266,37,false,0.0,3913.846,4512.821,3776.923,3944.615,3738.974
1741914633.274,2025-03-13 18:10:33.274,38,false,0.0,3937.436,4572.308,3753.846,3952.308,3769.744
1741914633.2818,2025-03-13 18:10:33.281,39,false,0.0,4018.462,4629.744,3801.538,4014.359,3853.333
